tx_id,score,amount,time
14211,0.93,99.99,25254.0,2025-08-10T19:40:11+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:40:12+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:40:12+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:40:12+00:00
15166,0.96,99.99,26523.0,2025-08-10T19:40:17+00:00
15476,1.0,99.99,26863.0,2025-08-10T19:40:19+00:00
541,0.8,0.0,406.0,2025-08-10T19:40:19+00:00
15781,0.99,99.99,27219.0,2025-08-10T19:40:21+00:00
16110,0.31,1.0,27524.0,2025-08-10T19:40:22+00:00
16780,0.945,99.99,28143.0,2025-08-10T19:40:26+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:40:27+00:00
16851,0.24,1.0,28233.0,2025-08-10T19:40:27+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:40:29+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:40:30+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:40:30+00:00
17453,0.945,99.99,28726.0,2025-08-10T19:40:30+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:40:31+00:00
14920,0.275,1.0,26217.0,2025-08-10T19:40:38+00:00
15204,0.965,99.99,26556.0,2025-08-10T19:40:40+00:00
15225,0.995,99.99,26585.0,2025-08-10T19:40:40+00:00
623,0.6,529.0,472.0,2025-08-10T19:40:42+00:00
15539,1.0,99.99,26931.0,2025-08-10T19:40:42+00:00
15736,1.0,99.99,27163.0,2025-08-10T19:40:43+00:00
15810,0.955,99.99,27252.0,2025-08-10T19:40:43+00:00
16415,0.975,23.36,27784.0,2025-08-10T19:40:47+00:00
16863,0.86,730.86,28242.0,2025-08-10T19:40:50+00:00
15451,0.995,99.99,26833.0,2025-08-10T19:41:01+00:00
15506,1.0,99.99,26899.0,2025-08-10T19:41:01+00:00
15566,1.0,99.99,26961.0,2025-08-10T19:41:02+00:00
15751,1.0,99.99,27187.0,2025-08-10T19:41:03+00:00
17317,0.985,99.99,28625.0,2025-08-10T19:41:12+00:00
17366,0.99,99.99,28658.0,2025-08-10T19:41:12+00:00
17407,0.97,99.99,28692.0,2025-08-10T19:41:12+00:00
17480,0.84,99.99,28755.0,2025-08-10T19:41:12+00:00
18466,0.78,0.68,29526.0,2025-08-10T19:41:19+00:00
18773,0.97,0.68,29753.0,2025-08-10T19:41:21+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:41:46+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:41:51+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:41:52+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:41:52+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:41:53+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:41:53+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:41:53+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:41:54+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:41:54+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:41:55+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:41:55+00:00
8335,0.94,1.0,11131.0,2025-08-10T19:42:01+00:00
8617,0.865,1.0,11635.0,2025-08-10T19:42:02+00:00
8845,0.985,30.39,12095.0,2025-08-10T19:42:04+00:00
9035,1.0,1.0,12597.0,2025-08-10T19:42:04+00:00
623,0.6,529.0,472.0,2025-08-10T19:42:06+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:42:11+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:42:13+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:42:13+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:42:13+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:42:14+00:00
18472,0.825,0.68,29531.0,2025-08-10T19:42:14+00:00
18809,0.87,30.3,29785.0,2025-08-10T19:42:15+00:00
8312,0.95,1.0,11092.0,2025-08-10T19:42:21+00:00
541,0.8,0.0,406.0,2025-08-10T19:42:23+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:42:28+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:42:28+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:42:29+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:42:29+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:42:30+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:42:31+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:42:31+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:42:33+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:42:33+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:42:33+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:42:35+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:42:35+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:42:35+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:42:35+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:42:36+00:00
8296,0.925,1.0,11080.0,2025-08-10T19:42:38+00:00
8615,0.975,1.0,11629.0,2025-08-10T19:42:39+00:00
10484,0.605,3.79,17187.0,2025-08-10T19:42:47+00:00
10498,0.645,3.93,17230.0,2025-08-10T19:42:47+00:00
10568,0.965,1.0,17520.0,2025-08-10T19:42:47+00:00
12261,0.99,1.0,21419.0,2025-08-10T19:42:55+00:00
8842,0.995,0.0,12093.0,2025-08-10T19:42:58+00:00
9487,0.99,1.0,14073.0,2025-08-10T19:43:01+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:43:02+00:00
10497,0.645,3.79,17220.0,2025-08-10T19:43:06+00:00
10801,0.985,1.0,18399.0,2025-08-10T19:43:07+00:00
10897,1.0,1.0,18690.0,2025-08-10T19:43:08+00:00
11343,0.995,1.0,19762.0,2025-08-10T19:43:10+00:00
11710,1.0,1.0,20011.0,2025-08-10T19:43:12+00:00
12108,0.995,1.0,21046.0,2025-08-10T19:43:14+00:00
8972,0.78,179.66,12393.0,2025-08-10T19:43:16+00:00
9179,0.985,1.0,13126.0,2025-08-10T19:43:17+00:00
9252,0.955,1.0,13323.0,2025-08-10T19:43:17+00:00
9509,0.995,1.0,14152.0,2025-08-10T19:43:18+00:00
10204,0.8,11.39,15817.0,2025-08-10T19:43:22+00:00
10630,0.99,766.36,17838.0,2025-08-10T19:43:24+00:00
10690,0.88,1218.89,18088.0,2025-08-10T19:43:24+00:00
10891,0.945,188.78,18675.0,2025-08-10T19:43:25+00:00
11841,0.995,1.0,20332.0,2025-08-10T19:43:29+00:00
11880,0.995,1.0,20451.0,2025-08-10T19:43:29+00:00
12070,0.995,1.0,20931.0,2025-08-10T19:43:30+00:00
12369,0.96,1.0,21662.0,2025-08-10T19:43:32+00:00
14170,0.795,99.99,25198.0,2025-08-10T19:43:39+00:00
14211,0.93,99.99,25254.0,2025-08-10T19:43:39+00:00
14338,0.665,3.76,25426.0,2025-08-10T19:43:40+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:43:44+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:43:44+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:43:45+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:43:45+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:43:45+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:43:47+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:43:47+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:43:47+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:43:47+00:00
541,0.8,0.0,406.0,2025-08-10T19:43:54+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:44:00+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:44:02+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:44:03+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:44:03+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:44:03+00:00
541,0.8,0.0,406.0,2025-08-10T19:44:04+00:00
623,0.6,529.0,472.0,2025-08-10T19:44:11+00:00
14104,0.77,3.12,25095.0,2025-08-10T19:44:15+00:00
14197,0.885,99.99,25231.0,2025-08-10T19:44:15+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:44:19+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:44:20+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:44:20+00:00
623,0.6,529.0,472.0,2025-08-10T19:44:20+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:44:21+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:44:21+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:44:21+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:44:22+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:44:22+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:44:23+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:44:23+00:00
8335,0.94,1.0,11131.0,2025-08-10T19:44:29+00:00
8617,0.865,1.0,11635.0,2025-08-10T19:44:30+00:00
8845,0.985,30.39,12095.0,2025-08-10T19:44:32+00:00
9035,1.0,1.0,12597.0,2025-08-10T19:44:32+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:44:40+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:45:07+00:00
10484,0.605,3.79,17187.0,2025-08-10T19:45:16+00:00
10498,0.645,3.93,17230.0,2025-08-10T19:45:16+00:00
10568,0.965,1.0,17520.0,2025-08-10T19:45:16+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:45:23+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:45:24+00:00
12261,0.99,1.0,21419.0,2025-08-10T19:45:25+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:45:25+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:45:25+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:45:26+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:45:26+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:45:26+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:45:34+00:00
8335,0.94,1.0,11131.0,2025-08-10T19:45:34+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:45:36+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:45:36+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:45:37+00:00
8842,0.995,0.0,12093.0,2025-08-10T19:45:37+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:45:37+00:00
8972,0.78,179.66,12393.0,2025-08-10T19:45:38+00:00
9035,1.0,1.0,12597.0,2025-08-10T19:45:38+00:00
8312,0.95,1.0,11092.0,2025-08-10T19:45:45+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:45:46+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:45:46+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:45:46+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:45:53+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:45:53+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:45:54+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:45:55+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:45:55+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:45:56+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:45:57+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:46:01+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:46:02+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:46:03+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:46:03+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:46:04+00:00
8296,0.925,1.0,11080.0,2025-08-10T19:46:04+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:46:04+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:46:04+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:46:05+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:46:05+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:46:05+00:00
8615,0.975,1.0,11629.0,2025-08-10T19:46:05+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:46:06+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:46:06+00:00
8296,0.925,1.0,11080.0,2025-08-10T19:46:13+00:00
8312,0.95,1.0,11092.0,2025-08-10T19:46:14+00:00
14170,0.795,99.99,25198.0,2025-08-10T19:46:15+00:00
14211,0.93,99.99,25254.0,2025-08-10T19:46:15+00:00
8615,0.975,1.0,11629.0,2025-08-10T19:46:15+00:00
8617,0.865,1.0,11635.0,2025-08-10T19:46:15+00:00
14338,0.665,3.76,25426.0,2025-08-10T19:46:16+00:00
8845,0.985,30.39,12095.0,2025-08-10T19:46:16+00:00
9179,0.985,1.0,13126.0,2025-08-10T19:46:18+00:00
9487,0.99,1.0,14073.0,2025-08-10T19:46:20+00:00
10630,0.99,766.36,17838.0,2025-08-10T19:46:26+00:00
10801,0.985,1.0,18399.0,2025-08-10T19:46:27+00:00
8842,0.995,0.0,12093.0,2025-08-10T19:46:27+00:00
10891,0.945,188.78,18675.0,2025-08-10T19:46:27+00:00
11343,0.995,1.0,19762.0,2025-08-10T19:46:30+00:00
9487,0.99,1.0,14073.0,2025-08-10T19:46:31+00:00
11841,0.995,1.0,20332.0,2025-08-10T19:46:32+00:00
11880,0.995,1.0,20451.0,2025-08-10T19:46:33+00:00
12261,0.99,1.0,21419.0,2025-08-10T19:46:35+00:00
10497,0.645,3.79,17220.0,2025-08-10T19:46:36+00:00
10801,0.985,1.0,18399.0,2025-08-10T19:46:37+00:00
10897,1.0,1.0,18690.0,2025-08-10T19:46:38+00:00
11343,0.995,1.0,19762.0,2025-08-10T19:46:40+00:00
11710,1.0,1.0,20011.0,2025-08-10T19:46:42+00:00
12108,0.995,1.0,21046.0,2025-08-10T19:46:44+00:00
10204,0.8,11.39,15817.0,2025-08-10T19:46:45+00:00
8972,0.78,179.66,12393.0,2025-08-10T19:46:47+00:00
9179,0.985,1.0,13126.0,2025-08-10T19:46:48+00:00
9252,0.955,1.0,13323.0,2025-08-10T19:46:48+00:00
10897,1.0,1.0,18690.0,2025-08-10T19:46:49+00:00
9509,0.995,1.0,14152.0,2025-08-10T19:46:49+00:00
10204,0.8,11.39,15817.0,2025-08-10T19:46:53+00:00
10630,0.99,766.36,17838.0,2025-08-10T19:46:55+00:00
10690,0.88,1218.89,18088.0,2025-08-10T19:46:56+00:00
10891,0.945,188.78,18675.0,2025-08-10T19:46:57+00:00
9252,0.955,1.0,13323.0,2025-08-10T19:46:57+00:00
9509,0.995,1.0,14152.0,2025-08-10T19:46:59+00:00
11841,0.995,1.0,20332.0,2025-08-10T19:47:02+00:00
11880,0.995,1.0,20451.0,2025-08-10T19:47:02+00:00
12070,0.995,1.0,20931.0,2025-08-10T19:47:03+00:00
10484,0.605,3.79,17187.0,2025-08-10T19:47:04+00:00
10497,0.645,3.79,17220.0,2025-08-10T19:47:04+00:00
10498,0.645,3.93,17230.0,2025-08-10T19:47:04+00:00
10568,0.965,1.0,17520.0,2025-08-10T19:47:04+00:00
12369,0.96,1.0,21662.0,2025-08-10T19:47:04+00:00
10690,0.88,1218.89,18088.0,2025-08-10T19:47:05+00:00
11710,1.0,1.0,20011.0,2025-08-10T19:47:10+00:00
12070,0.995,1.0,20931.0,2025-08-10T19:47:12+00:00
12108,0.995,1.0,21046.0,2025-08-10T19:47:12+00:00
12369,0.96,1.0,21662.0,2025-08-10T19:47:13+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:47:22+00:00
15451,0.995,99.99,26833.0,2025-08-10T19:47:30+00:00
15539,1.0,99.99,26931.0,2025-08-10T19:47:31+00:00
15566,1.0,99.99,26961.0,2025-08-10T19:47:31+00:00
15736,1.0,99.99,27163.0,2025-08-10T19:47:32+00:00
15810,0.955,99.99,27252.0,2025-08-10T19:47:32+00:00
16110,0.31,1.0,27524.0,2025-08-10T19:47:34+00:00
541,0.8,0.0,406.0,2025-08-10T19:47:40+00:00
14104,0.77,3.12,25095.0,2025-08-10T19:47:44+00:00
14197,0.885,99.99,25231.0,2025-08-10T19:47:45+00:00
14338,0.665,3.76,25426.0,2025-08-10T19:47:45+00:00
14920,0.275,1.0,26217.0,2025-08-10T19:47:48+00:00
15204,0.965,99.99,26556.0,2025-08-10T19:47:50+00:00
15506,1.0,99.99,26899.0,2025-08-10T19:47:52+00:00
14104,0.77,3.12,25095.0,2025-08-10T19:47:52+00:00
14197,0.885,99.99,25231.0,2025-08-10T19:47:53+00:00
15781,0.99,99.99,27219.0,2025-08-10T19:47:53+00:00
623,0.6,529.0,472.0,2025-08-10T19:47:58+00:00
14170,0.795,99.99,25198.0,2025-08-10T19:48:01+00:00
14211,0.93,99.99,25254.0,2025-08-10T19:48:01+00:00
15166,0.96,99.99,26523.0,2025-08-10T19:48:06+00:00
15225,0.995,99.99,26585.0,2025-08-10T19:48:07+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:48:08+00:00
15476,1.0,99.99,26863.0,2025-08-10T19:48:08+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:48:08+00:00
15751,1.0,99.99,27187.0,2025-08-10T19:48:09+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:48:10+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:48:10+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:48:11+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:48:11+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:48:11+00:00
16780,0.945,99.99,28143.0,2025-08-10T19:48:16+00:00
16863,0.86,730.86,28242.0,2025-08-10T19:48:16+00:00
17317,0.985,99.99,28625.0,2025-08-10T19:48:18+00:00
17366,0.99,99.99,28658.0,2025-08-10T19:48:19+00:00
8335,0.94,1.0,11131.0,2025-08-10T19:48:19+00:00
8842,0.995,0.0,12093.0,2025-08-10T19:48:22+00:00
8972,0.78,179.66,12393.0,2025-08-10T19:48:22+00:00
9035,1.0,1.0,12597.0,2025-08-10T19:48:23+00:00
18809,0.87,30.3,29785.0,2025-08-10T19:48:26+00:00
16415,0.975,23.36,27784.0,2025-08-10T19:48:35+00:00
16851,0.24,1.0,28233.0,2025-08-10T19:48:37+00:00
17453,0.945,99.99,28726.0,2025-08-10T19:48:40+00:00
17480,0.84,99.99,28755.0,2025-08-10T19:48:40+00:00
18472,0.825,0.68,29531.0,2025-08-10T19:48:46+00:00
17407,0.97,99.99,28692.0,2025-08-10T19:48:58+00:00
9179,0.985,1.0,13126.0,2025-08-10T19:49:03+00:00
18466,0.78,0.68,29526.0,2025-08-10T19:49:04+00:00
9487,0.99,1.0,14073.0,2025-08-10T19:49:05+00:00
18773,0.97,0.68,29753.0,2025-08-10T19:49:05+00:00
10630,0.99,766.36,17838.0,2025-08-10T19:49:11+00:00
10801,0.985,1.0,18399.0,2025-08-10T19:49:12+00:00
10891,0.945,188.78,18675.0,2025-08-10T19:49:12+00:00
11343,0.995,1.0,19762.0,2025-08-10T19:49:15+00:00
11841,0.995,1.0,20332.0,2025-08-10T19:49:18+00:00
11880,0.995,1.0,20451.0,2025-08-10T19:49:18+00:00
12261,0.99,1.0,21419.0,2025-08-10T19:49:20+00:00
23308,0.97,0.0,32686.0,2025-08-10T19:49:30+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:49:30+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:49:30+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:49:31+00:00
27362,0.675,1.52,34521.0,2025-08-10T19:49:52+00:00
20198,0.75,104.81,30852.0,2025-08-10T19:49:55+00:00
541,0.8,0.0,406.0,2025-08-10T19:50:14+00:00
27738,0.955,125.3,34684.0,2025-08-10T19:50:36+00:00
27749,0.97,19.02,34687.0,2025-08-10T19:50:36+00:00
623,0.6,529.0,472.0,2025-08-10T19:50:39+00:00
29687,0.645,0.76,35585.0,2025-08-10T19:50:50+00:00
30384,0.97,1.0,35899.0,2025-08-10T19:50:56+00:00
30473,0.975,14.46,35942.0,2025-08-10T19:50:57+00:00
31002,0.99,111.7,36170.0,2025-08-10T19:51:00+00:00
23422,0.865,717.15,32745.0,2025-08-10T19:51:00+00:00
4920,0.72,239.93,4462.0,2025-08-10T19:51:30+00:00
6108,0.905,59.0,6986.0,2025-08-10T19:51:38+00:00
6334,0.97,1.0,7535.0,2025-08-10T19:51:39+00:00
6336,0.98,1.0,7543.0,2025-08-10T19:51:39+00:00
6446,0.98,1.0,7672.0,2025-08-10T19:51:40+00:00
6472,0.945,1.0,7740.0,2025-08-10T19:51:40+00:00
6609,0.965,1.0,8090.0,2025-08-10T19:51:41+00:00
6641,0.945,1.0,8169.0,2025-08-10T19:51:41+00:00
6774,0.985,1.0,8528.0,2025-08-10T19:51:42+00:00
26802,0.9,19.02,34256.0,2025-08-10T19:51:42+00:00
33276,0.795,12.31,37167.0,2025-08-10T19:51:58+00:00
6331,0.965,1.0,7526.0,2025-08-10T19:52:01+00:00
6717,0.975,1.0,8408.0,2025-08-10T19:52:03+00:00
6734,0.985,1.0,8451.0,2025-08-10T19:52:03+00:00
6820,1.0,1.0,8614.0,2025-08-10T19:52:04+00:00
6870,1.0,1.0,8757.0,2025-08-10T19:52:04+00:00
6899,1.0,1.0,8878.0,2025-08-10T19:52:04+00:00
6903,1.0,1.0,8886.0,2025-08-10T19:52:04+00:00
27627,0.985,18.96,34634.0,2025-08-10T19:52:11+00:00
6329,0.77,1.0,7519.0,2025-08-10T19:52:23+00:00
6338,0.98,1.0,7551.0,2025-08-10T19:52:23+00:00
6427,0.99,1.0,7610.0,2025-08-10T19:52:24+00:00
6529,0.99,1.0,7891.0,2025-08-10T19:52:24+00:00
6719,0.97,1.0,8415.0,2025-08-10T19:52:25+00:00
6882,0.93,1.1,8808.0,2025-08-10T19:52:26+00:00
6971,0.82,1809.68,9064.0,2025-08-10T19:52:27+00:00
30100,0.98,60.6,35771.0,2025-08-10T19:52:27+00:00
30398,0.95,9.13,35906.0,2025-08-10T19:52:29+00:00
30442,0.995,4.56,35926.0,2025-08-10T19:52:29+00:00
8296,0.925,1.0,11080.0,2025-08-10T19:52:34+00:00
8335,0.94,1.0,11131.0,2025-08-10T19:52:35+00:00
8617,0.865,1.0,11635.0,2025-08-10T19:52:37+00:00
8845,0.985,30.39,12095.0,2025-08-10T19:52:38+00:00
28976,0.275,2.69,35261.0,2025-08-10T19:52:38+00:00
9487,0.99,1.0,14073.0,2025-08-10T19:52:41+00:00
9509,0.995,1.0,14152.0,2025-08-10T19:52:41+00:00
30314,0.98,7.61,35866.0,2025-08-10T19:52:45+00:00
10484,0.605,3.79,17187.0,2025-08-10T19:52:47+00:00
10498,0.645,3.93,17230.0,2025-08-10T19:52:47+00:00
8312,0.95,1.0,11092.0,2025-08-10T19:52:55+00:00
8615,0.975,1.0,11629.0,2025-08-10T19:52:57+00:00
8842,0.995,0.0,12093.0,2025-08-10T19:52:58+00:00
10204,0.8,11.39,15817.0,2025-08-10T19:53:06+00:00
10897,1.0,1.0,18690.0,2025-08-10T19:53:10+00:00
30496,0.975,111.7,35953.0,2025-08-10T19:53:10+00:00
8972,0.78,179.66,12393.0,2025-08-10T19:53:19+00:00
9035,1.0,1.0,12597.0,2025-08-10T19:53:19+00:00
9179,0.985,1.0,13126.0,2025-08-10T19:53:20+00:00
9252,0.955,1.0,13323.0,2025-08-10T19:53:20+00:00
10497,0.645,3.79,17220.0,2025-08-10T19:53:27+00:00
10568,0.965,1.0,17520.0,2025-08-10T19:53:28+00:00
10630,0.99,766.36,17838.0,2025-08-10T19:53:28+00:00
10690,0.88,1218.89,18088.0,2025-08-10T19:53:28+00:00
10801,0.985,1.0,18399.0,2025-08-10T19:53:29+00:00
10891,0.945,188.78,18675.0,2025-08-10T19:53:30+00:00
11841,0.995,1.0,20332.0,2025-08-10T19:53:34+00:00
12108,0.995,1.0,21046.0,2025-08-10T19:53:36+00:00
11343,0.995,1.0,19762.0,2025-08-10T19:53:58+00:00
12261,0.99,1.0,21419.0,2025-08-10T19:54:05+00:00
12369,0.96,1.0,21662.0,2025-08-10T19:54:06+00:00
41569,0.875,1.0,40742.0,2025-08-10T19:54:14+00:00
14104,0.77,3.12,25095.0,2025-08-10T19:54:15+00:00
14338,0.665,3.76,25426.0,2025-08-10T19:54:17+00:00
11710,1.0,1.0,20011.0,2025-08-10T19:54:22+00:00
11880,0.995,1.0,20451.0,2025-08-10T19:54:22+00:00
12070,0.995,1.0,20931.0,2025-08-10T19:54:23+00:00
14170,0.795,99.99,25198.0,2025-08-10T19:54:37+00:00
14197,0.885,99.99,25231.0,2025-08-10T19:54:37+00:00
14211,0.93,99.99,25254.0,2025-08-10T19:54:37+00:00
15166,0.96,99.99,26523.0,2025-08-10T19:54:43+00:00
15476,1.0,99.99,26863.0,2025-08-10T19:54:46+00:00
15781,0.99,99.99,27219.0,2025-08-10T19:54:49+00:00
16110,0.31,1.0,27524.0,2025-08-10T19:54:51+00:00
16780,0.945,99.99,28143.0,2025-08-10T19:54:54+00:00
16851,0.24,1.0,28233.0,2025-08-10T19:54:55+00:00
17453,0.945,99.99,28726.0,2025-08-10T19:54:58+00:00
14920,0.275,1.0,26217.0,2025-08-10T19:55:06+00:00
42549,0.98,88.23,41147.0,2025-08-10T19:55:06+00:00
42635,1.0,11.38,41181.0,2025-08-10T19:55:07+00:00
15204,0.965,99.99,26556.0,2025-08-10T19:55:07+00:00
15225,0.995,99.99,26585.0,2025-08-10T19:55:07+00:00
42756,0.99,0.0,41233.0,2025-08-10T19:55:08+00:00
42856,0.965,173.07,41273.0,2025-08-10T19:55:08+00:00
42936,0.995,59.68,41305.0,2025-08-10T19:55:08+00:00
42958,0.955,9.99,41313.0,2025-08-10T19:55:08+00:00
15539,1.0,99.99,26931.0,2025-08-10T19:55:09+00:00
43061,0.975,34.12,41353.0,2025-08-10T19:55:09+00:00
15736,1.0,99.99,27163.0,2025-08-10T19:55:10+00:00
15810,0.955,99.99,27252.0,2025-08-10T19:55:10+00:00
43681,1.0,53.95,41607.0,2025-08-10T19:55:12+00:00
16415,0.975,23.36,27784.0,2025-08-10T19:55:13+00:00
16863,0.86,730.86,28242.0,2025-08-10T19:55:16+00:00
15451,0.995,99.99,26833.0,2025-08-10T19:55:27+00:00
15506,1.0,99.99,26899.0,2025-08-10T19:55:27+00:00
15566,1.0,99.99,26961.0,2025-08-10T19:55:28+00:00
15751,1.0,99.99,27187.0,2025-08-10T19:55:29+00:00
40085,0.755,1.0,40086.0,2025-08-10T19:55:38+00:00
17317,0.985,99.99,28625.0,2025-08-10T19:55:39+00:00
17366,0.99,99.99,28658.0,2025-08-10T19:55:39+00:00
17407,0.97,99.99,28692.0,2025-08-10T19:55:39+00:00
17480,0.84,99.99,28755.0,2025-08-10T19:55:40+00:00
41395,0.905,1.0,40662.0,2025-08-10T19:55:45+00:00
18466,0.78,0.68,29526.0,2025-08-10T19:55:47+00:00
18773,0.97,0.68,29753.0,2025-08-10T19:55:49+00:00
39183,0.675,776.83,39729.0,2025-08-10T19:55:50+00:00
40525,0.855,1.0,40276.0,2025-08-10T19:55:57+00:00
41943,0.84,0.76,40892.0,2025-08-10T19:56:05+00:00
42007,0.985,0.76,40918.0,2025-08-10T19:56:06+00:00
46918,0.98,648.0,42988.0,2025-08-10T19:56:12+00:00
623,0.6,529.0,472.0,2025-08-10T19:56:18+00:00
18472,0.825,0.68,29531.0,2025-08-10T19:56:27+00:00
18809,0.87,30.3,29785.0,2025-08-10T19:56:29+00:00
42009,0.99,112.33,40919.0,2025-08-10T19:56:29+00:00
42473,0.995,3.79,41116.0,2025-08-10T19:56:32+00:00
42528,0.965,340.11,41138.0,2025-08-10T19:56:32+00:00
